[2023-01-02 14:32:56] INFO: CheckM v1.2.2
[2023-01-02 14:32:56] INFO: checkm qa -o 2 xanthomonas.ms ncbi-genomes-2023-01-01.checkm
[2023-01-02 14:32:56] INFO: CheckM data: /home/djs217/checkm
[2023-01-02 14:32:56] INFO: [CheckM - qa] Tabulating genome statistics.
[2023-01-02 14:32:56] INFO: Calculating AAI between multi-copy marker genes.
[2023-01-02 14:32:56] INFO: Reading HMM info from file.
[2023-01-02 14:32:57] INFO: Parsing HMM hits to marker genes:
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                  Marker lineage   # genomes   # markers   # marker sets   Completeness   Contamination   Strain heterogeneity   Genome size (bp)   # ambiguous bases   # scaffolds   # contigs   N50 (scaffolds)   N50 (contigs)   Mean scaffold length (bp)   Mean contig length (bp)   Longest scaffold (bp)   Longest contig (bp)     GC    GC std (scaffolds > 1kbp)   Coding density   Translation table   # predicted genes   0     1     2    3   4   5+  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  GCA_019201375.1_ASM1920137v1_genomic   Xanthomonas (5)       16         1163          401           99.94            0.68               0.00               4880201                0                87           87           109976           109976                56094                      56094                    428279                 428279         65.10              4.94                 86.19                11                 4150         3    1154   6    0   0   0   
  GCA_019201365.1_ASM1920136v1_genomic   Xanthomonas (5)       16         1163          401           99.94            0.41               0.00               5089141                0               136          136           93135            93135                 37420                      37420                    237078                 237078         64.85              5.23                 85.90                11                 4371         3    1157   3    0   0   0   
  GCA_019201265.1_ASM1920126v1_genomic   Xanthomonas (5)       16         1163          401           99.94            0.03               0.00               5007865                0                38           38           232093           232093                131785                     131785                  1369750                1369750         64.87              3.60                 86.27                11                 4144         3    1159   1    0   0   0   
  GCA_019201245.1_ASM1920124v1_genomic   Xanthomonas (5)       16         1163          401           99.94            0.03               0.00               4982289                0                54           54           201220           201220                92264                      92264                    516224                 516224         64.85              3.50                 85.95                11                 4166         3    1159   1    0   0   0   
  GCA_019201225.1_ASM1920122v1_genomic   Xanthomonas (5)       16         1163          401           99.94            0.36               0.00               5097109                0                39           39           312137           312137                130695                     130695                   521943                 521943         64.97              4.03                 86.27                11                 4324         3    1157   3    0   0   0   
  GCA_019201145.1_ASM1920114v1_genomic   Xanthomonas (5)       16         1163          401           99.94            0.22               0.00               5091739                0                25           25           745972           745972                203669                     203669                  1599935                1599935         64.80              4.22                 86.08                11                 4259         3    1156   4    0   0   0   
  GCA_019201105.1_ASM1920110v1_genomic   Xanthomonas (5)       16         1163          401           99.94            0.07               0.00               5007609                0                61           61           242019           242019                82091                      82091                    494850                 494850         64.84              4.37                 86.01                11                 4263         3    1158   2    0   0   0   
  GCA_019201065.1_ASM1920106v1_genomic   Xanthomonas (5)       16         1163          401           99.94            0.43               0.00               5187235                0                55           55           269341           269341                94313                      94313                    523882                 523882         64.56              5.67                 85.97                11                 4425         3    1155   5    0   0   0   
  GCA_019193005.1_ASM1919300v1_genomic   Xanthomonas (5)       16         1163          401           99.94            0.61               0.00               4984130                0                20           20           399322           399322                249206                     249206                  1315954                1315954         64.94              2.83                 86.11                11                 4171         3    1156   4    0   0   0   
  GCA_019192985.1_ASM1919298v1_genomic   Xanthomonas (5)       16         1163          401           99.94            0.03               0.00               5125394                0                37           37           354850           354850                138524                     138524                   715915                 715915         64.66              4.51                 85.70                11                 4370         3    1159   1    0   0   0   
  GCA_020813175.1_ASM2081317v1_genomic   Xanthomonas (5)       16         1163          401           99.89            0.48               0.00               5117375                0               110          110           141887           141887                46521                      46521                    612772                 612772         65.00              3.68                 85.33                11                 4405         4    1154   5    0   0   0   
